id_tweet,majority,source,tweet_text
1325382638237069314,non_homophobic,Twitter for iPhone,Waiting for one #Trump supporter to show why he is better than #biden without using religious bigotry
1325360091072135170,not_sure,Twitter for iPhone,"  And the president lying to us putting our lives at risk, insulting our troops, going against religious freedom, gritting the poor, riling bigotry, and accepting hate."
1325403584322809856,not_sure,Twitter Web App, Distressing! The courts & justice system and Central Government in India appear to be mute spectators on the face of such blatant violation of human rights of the lesser mortals; this bigotry sends across a most undesirable message to common masses in a democratic republic!
1325368681698914309,non_homophobic,Twitter for Android," Then i think America is one of the Best Nation in the World! Don\'t be a Bigot against an ideology; cuz Bigotry is against people"" if an idea can\'t stand scrutiny; then it shouldn\'t be up held at all!!😇. God Bless America,bt i know for sure Nigeria wil get to this level one day."
1325385339993731075,not_sure,Twitter for Android,Just. Utter. Bullshit.  #wallstreetjournal #bigotry #propaganda 
1325360878070374401,not_sure,Twitter Web App,  i hope you know your going to hell burn  fag
1325371404536188928,homophobic,Twitter for iPhone, OK TWISTED FAG BOY 😡😡😡 /JOKE
1325343123409690624,non_homophobic,Twitter Web App,"   haha calling him a fag. because he actually says what you dont want to hear. how imature.  he has experiance with prior elections on how strigant the ballot counting system is, and obviously it isnt what you want to hear so you denounce it, you really need to just accept the Loss"
1325340800302125056,non_homophobic,Twitter for Android," Thank you, once again, my lovely. This needs to be noticed.  The bigotry, racism, and hate that we associate with this Trump world is NOT limited to them.  White male privilege is real. It is a problem. And they can still hate Trump and be wrong."
1325295404674641920,not_sure,Twitter for iPhone," YOU LOST THE ELECTION!!!!!!! Deal with it, the people have chose Democracy over BIGOTRY and RACISM!"
1325347449897185281,not_sure,Twitter for Android," 's victory is a sign that the American nation has come of age from political bigotry based on gender  and minority discrimination and the nation's consciousness has risen to a critical mass to reject such bigotry. "
1325331925037277184,non_homophobic,Twitter Web App,  Your hatred bigotry and evil
1325315224660930560,non_homophobic,Twitter for iPhone,let me celebrate saturnalia and/or yule like the faggot i am....... reject modernity... embrace tradition
1325305840191098880,non_homophobic,Twitter Web App,  Ew wtf we wanted him in office not a orange fag sorry 😐
1325334129030860805,non_homophobic,Twitter for iPhone, i almost said faggot
1325328689622474755,non_homophobic,Twitter for Android," Go ahead, be a god botherer , if it exists it can handle it, don't bother humans, as for pray etc? Go ahead, let's test the hypothesis.  Praise God crap annoys me but not as much as racism bigotry etc etc"
1325298560263458816,not_sure,Twitter for Android,Are any of them crying? Are they scared? Are they renouncing their bigotry?
1325274855483211776,homophobic,Twitter Web App,Q-Taro Burgerberg - Chad - says theyre straight but is actually the biggest fag - trustworthy 
1325306437489348609,non_homophobic,Twitter for iPhone,call me a commie fag it makes me wet
1325294492996530176,non_homophobic,Twitter for Android," Exactly.  No forgiveness. No forgetting.  They killed people. They committed human rights violations. They supported racism & bigotry.  We keep fighting them, as best we can."
1325307191587434496,non_homophobic,Twitter for iPhone," Hey, this is my new Twitter."
1325293676398964736,not_sure,Twitter for Android," Depends. If seems like a genuine question then I will try to respond civilly with accurate info. If just trying to start bs or posting disinfo they get the block. There is no reason to give a platform to disinfo, bigotry, or racism; they want you to engage to give them validity."
1325330015899316228,not_sure,Twitter for Android,  What about your bigotry perfomance in karachi???? 
1325328360243785728,non_homophobic,Twitter for Android,  The  For Freedom-Bigotry The  For Poor Execution Through Delhi  & National President Entirely Entitled To Go Interogate By CENTRAL BUREAU INVESTIGATION.    Could  Dare To Intervene For Sending Culprit Behind The Bar? #cashlessindia
1325282428324339713,not_sure,Twitter for iPhone,"  Yes absolutely. But only in real racism and bigotry which is treating a person of another race badly because of their race. Putting up a border wall, banning travel from China, stopping illegal immigration is not racism. But racism is still not as bad as killing a (unborn) person"
1325316356171063297,non_homophobic,Twitter for iPhone, i hope to God everyone can see it as clearly  as i can how you systematically put Amy in the Supreme Court to try to rule in favor of your corrupt attempt to stay in office as a dictator of hate lies white supremacy bigotry manipulator worst so called leader ever
1325293413726515200,homophobic,Twitter Web App, other mouse: NO WAY FAG
1325290930384015360,non_homophobic,Twitter for iPhone," Go Away. We are so sick of your family. You are our nightmare. You are hate, bigotry misogyny and racism. We want to be rid of your family so SHUT UP!!!"
1325316482981490688,non_homophobic,Twitter for Android,"Trump's loss signals that American citizens want the end of rule based on hatred, division and bigotry. Same can be seen in Bihar too. There is a saturation point for everything.   2/5"
1325311381319639040,non_homophobic,Twitter for Android,"& it is really disheartening hearing  dismissing his followers bigotry to  saying it\'s our job to reach out to them? The same one\'s that are complacent in Trump\'s hate and racism? That wrinkle their noses at SAYING ""black lives matter""? Fuck outta here "
1325279288002813952,non_homophobic,Twitter for Android," should never unlock his account again. And as  community we should make damn sure he doesn't get a 5th resurgence. Even now he's targeting younger folks with his sympathetic bigotry."
1325300951243235328,not_sure,Twitter Web App,"i\'ve been informed that we can use ""slut,"" but not ""faggot."" that means we\'re still using ""faggot."" god save the queen."
1325287179728220162,non_homophobic,Twitter Web App,Knew this was coming. And it wont stop. These people initiate people into their ranks who are alienated.  We are charging forth with a message against bigotry and of positivity. But we need real change for these groups not to grow.    
1325277680455970817,non_homophobic,Twitter Web App,"If USA can defeat hate and bigotry, India too can defeat it."
1325322004279390208,non_homophobic,Twitter for iPhone, Faggot ass pink LaYoUt
1325314121198350336,non_homophobic,Twitter for iPhone,   Trump supporters polluted the country with their divisive hate and bigotry for 4 long years. We throw a little shit back in your face for 2 days and we’re the divisive ones. Okay clown.
1325310026702069760,non_homophobic,colin_ebooks,"I'm faggot dancing in the duck drum video?"
1325308784579923968,non_homophobic,Twitter for iPhone,"It irks my soul when people try to use religion (specifically Christianity) to justify their hatred and bigotry. You can quote as many scriptures as you want, but I promise that makes you no better than ANYONE around you."
1325322760764092416,non_homophobic,Twitter for Android,"Fuck the dynasty politics, the racial bigotry, fuck the #BiharElections. Can we get a #JoeBiden #KamalaHarris in India please? "
1325298099162652672,homophobic,Twitter Web App,  Come with yo own joke fag
1325289163428515842,non_homophobic,Twitter for iPhone,Which only means there is some (actually quite a lot) #TRUTH in it. Scroll through and read it to understand the bigotry of radical apologists 
1325305232457408512,non_homophobic,Twitter for iPhone," The chances of America donating to hate, bigotry and science denies is might higher than catching Covid "
